Engine,HI
6,0.7423806637575581
6,0.783176683228703
6,0.7540160870375985
6,0.8047664196874393
6,0.8235772700668349
6,0.8016356556508981
6,0.8249598332004098
6,0.6966021241105409
6,0.8968476424297478
6,0.7855465348047801
6,0.91630108276604
6,0.5980559654440185
6,0.6070120899084941
6,0.7598029121304535
6,0.8093310371755251
6,0.829130598780921
6,0.7374048429364848
6,0.7835515104361548
6,0.883322172082444
6,0.7799565624236493
6,0.7283510416023091
6,0.8515864869264078
6,0.7178183613477813
6,0.8491129567723874
6,0.6802733726781298
6,0.9907186779246331
6,0.729542347728966
6,0.7881032911091097
6,0.8567656562936463
6,0.5979902820149618
6,0.7642446198319703
6,0.6476301902889645
6,0.7026612291497258
6,0.7652402460139456
6,0.765554083402094
6,0.7887791993903193
6,0.7351327386600133
6,0.7394953137918492
6,0.8089218321547378
6,0.6807562634890019
6,0.8433313716363955
6,0.6359729123541911
6,0.7776576119663332
6,0.5718588777908735
6,0.7662781854369314
6,0.7357354853161269
6,0.7819889586471618
6,0.5288383407191759
6,0.8847554656304055
6,0.7553294846111385
6,0.7574840358201982
6,0.7444937850823408
6,0.5687652980009261
6,0.6977066896110955
6,0.7535420820513536
6,0.675313408886268
6,0.6728314253896315
6,0.7596096348975152
6,0.7480540783240031
6,0.6167086623513569
6,0.6629758063145346
6,0.7110105707915864
6,0.7355787132014484
6,0.6228708898156583
6,0.8823158528753083
6,0.7061033310569655
6,0.715536100684858
6,0.6547592785404959
6,0.7096800811850699
6,0.5945639188712448
6,0.7289623030933399
6,0.7406102778595596
6,0.8108580439056823
7,0.969490446555028
7,1.19768260505316
7,1.270344426068732
7,1.0937766772335635
7,1.0462020566728825
7,1.1344342428196796
7,1.242736848333152
7,1.0493361274279778
7,1.1538351054368832
7,1.1189894223589363
7,1.0642305955384472
7,1.2531500362997576
7,1.093728881176503
7,1.0959884157291526
7,1.223252684911131
7,1.0565196035499866
7,0.9976063440981306
7,1.3372658168814269
7,1.108914573038419
7,1.2461252687994602
7,1.2723675248562358
7,1.2589519959224162
7,1.1183892354993077
7,0.9227534825831754
7,0.9763953111287265
7,1.1948619607319415
7,1.1767444803376748
7,1.0448073855213806
7,1.1225969560609883
7,0.9962525436517353
7,1.0707738675127985
7,1.1820141624848475
7,1.1695116268988386
7,1.094807322192537
7,1.0668292617710904
7,0.961588583986213
7,0.9687123986964252
7,1.1350283254960232
7,1.0751075282250895
7,1.0590358350300448
7,1.055237035819573
7,1.0399130674391017
7,1.0976508970070427
7,0.9208036995696602
7,1.0143199260487563
7,1.1953030800254965
7,0.9703198643273936
7,1.1044724763819431
7,1.1316833774008046
7,0.9198928331675233
7,1.1435330662284287
7,1.2210028690064973
7,1.1729615628623833
7,1.1013660685589457
7,0.9989111660461276
7,0.9983266531935442
7,1.1944568116828123
7,0.962929191902731
7,1.1223821837224932
7,1.094418483869049
7,1.0917046951526572
7,1.0448776779212494
7,1.136687511116179
7,1.0449052662784197
7,1.083342916050242
7,1.1128989328976786
7,1.0830518873535766
7,0.9830417708271852
7,1.0429859414375642
7,1.2489185928097868
7,1.0459124961798807
7,1.1958573247420645
7,1.021067239621516
7,0.9897031032546693
7,1.1009344863769002
7,1.0677440688527895
7,1.0032463649949932
7,1.0838951814262145
7,1.081230031427367
7,1.0226579704003598
7,1.0562623433420413
7,0.9820990199400512
7,1.0169279438455305
7,1.0137439609361536
7,1.1255968142941128
7,1.1375498720121868
7,0.9944175020164039
7,0.9811933456148836
7,1.0969166806280555
7,1.0354510450433736
7,1.0709799933360955
7,1.13718724233604
7,1.0720794628527983
7,0.9496386389459985
7,1.1264846494400444
7,1.037546872861185
7,1.017063560974293
7,0.9129208833260236
7,1.109573450534299
7,0.97492453312816
7,0.9830297489202167
7,1.0712861919214447
7,0.9389833945369901
7,1.1097519153399844
7,1.1078768603611024
7,1.094432531682287
7,0.9875688757097123
7,0.9836625023399392
7,1.1869515649377718
7,1.055389880754774
7,0.8725148117378012
7,0.983477230090557
7,0.8636609728227995
7,0.9154485209919585
7,0.9607396018941472
7,1.0391823731388286
7,0.990493789690845
7,0.9455612055089659
7,0.7516452454337923
7,0.9388769816378044
7,1.033657649928955
7,0.9684276514649355
7,1.0732100367699786
7,0.8698876866637875
7,0.8863568138349365
7,0.9183276207304516
7,0.993531723356682
7,1.0105967255544783
7,1.1230911358570665
7,0.9810246039446611
7,0.9065261712471511
7,0.8132494239262087
7,1.0154027427374785
7,1.070323413652659
7,1.1441358653551106
7,0.8961039766377326
7,0.960133083108758
7,1.0184807345276568
7,0.9811905177093649
7,0.9983817182337589
7,0.7994764489430963
7,0.7394250063484833
7,0.8870591104373489
7,0.8773162969291661
7,0.9195072295769933
7,0.8811321953216975
7,0.9320868678291845
7,0.9324455389128161
7,0.9571068144123274
7,0.8055977191856982
7,0.9594603483965329
7,0.9275723316668518
7,0.8585746287303664
7,0.9352421013390995
7,0.9689861395290791
7,0.9824139044158073
7,0.8993461050404221
7,0.9035068542680165
7,0.7676078657600556
7,0.8204816580882834
8,0.8822148292388192
8,0.8230078754700116
8,0.9118361723662929
8,0.8922046410143594
8,0.962277125669516
8,0.89864157045713
8,0.8373413944841559
8,0.8554034941271311
8,1.012009683035103
8,0.7813112975695731
8,0.9288231529985751
8,0.7127364706698245
8,0.9405567932353733
8,0.8585138728121819
8,0.8517905745061398
8,0.9890272236493729
8,0.8005918731078054
8,0.7843937819161511
8,0.9296889820270735
8,0.8982593476293914
8,0.899715472922253
8,0.7858378874911978
8,0.8067240983327792
8,0.8558689508331554
8,0.8311254699451638
8,0.8703029207795225
8,0.9052292675914941
8,0.8938370286500685
8,0.9101717429475684
8,0.8269597495732341
8,0.7852467382522264
8,0.8418882375381145
8,0.8220426896659774
8,0.9557345698467543
8,0.9471692971078483
8,0.7570247219441626
8,0.8410578178791184
8,0.7255925101303546
8,0.8949610420172576
8,0.7719395111853373
8,0.9738335316956181
8,0.9847228371827441
8,0.7787196148333351
8,0.782843680825863
8,0.8108786859415886
8,0.8551829728708071
8,0.8914315846004683
8,0.7958073120389599
8,1.0089695823248803
8,0.6875372544777747
8,0.9567571208758636
8,0.7367917677424884
8,0.8160874285936188
8,0.6966563372575365
8,0.7566528015381664
8,0.7193093766177299
8,0.804544105711102
8,0.8249790153890899
8,0.8132922907011562
8,0.8448205777890507
8,0.7100928759264207
8,0.7972790377780257
8,0.6604328683151834
8,0.8473775277693676
8,0.7895749570097905
8,0.7977490363196011
8,0.8468508701698738
8,0.8826413109868554
8,0.7637525541058494
8,0.8517395985918483
8,0.7254386749896184
8,0.9189725516312137
8,0.763797678102037
8,0.8742186339391083
8,0.8310249282253608
8,0.8446587532644116
8,0.9318342257711265
8,0.8533312484200906
8,0.8126454220364394
8,0.8068793213105891
8,0.7752790686372464
8,0.8061873657625256
8,0.7303969030781445
8,0.7104014196820572
8,0.7715192070954799
8,0.657543089146202
8,0.9659891241294645
8,0.8024172747241209
8,0.8626678360446931
8,0.6297008781543809
8,0.7527910213675568
8,0.8612316979538264
8,0.8265664420200665
8,0.7845219898481446
8,0.6395417314906808
8,0.7177079789544223
8,0.8229124062140727
8,0.7650605130888835
8,0.7695314815073289
8,0.7158069109195822
8,0.7159375345904664
8,0.683727518908654
8,0.9298991868017765
8,0.6760038757124676
8,0.7014058758654755
8,0.7838782234666724
8,0.7610017740526018
8,0.7214390367216765
8,0.6545110860242858
8,0.7136513481018483
8,0.67640077513488
8,0.7923756396858153
8,0.7470561638901927
8,0.6312840457690072
8,0.8419075330252781
8,0.6613034078491182
8,0.7589194046108787
8,0.9158262182390899
8,0.7429938793052315
8,0.7466575506514346
8,0.8403606481761017
8,0.7344572877459541
8,0.7849832416122808
8,0.7891838673340317
8,0.755609112291495
8,0.798494547431801
8,0.6573163395246411
8,0.6861864205693564
8,0.6434434626548864
8,0.6221063253215107
8,0.7631647374050772
8,0.7989716140145902
8,0.7222488935021829
8,0.6699878159333821
8,0.7905062248732975
8,0.7682642575446152
8,0.6869346305288673
8,0.7586412880045827
8,0.6578065505582344
8,0.5995917493078196
8,0.6508322196809786
8,0.7858854680298464
8,0.7888708779819353
8,0.6880780615492768
8,0.5955843686720073
8,0.7498201807088662
8,0.7625275325208349
8,0.8265348272075244
8,0.6796877042161213
8,0.8784962582517437
8,0.6245842407183773
8,0.5550840615351262
8,0.6053031353521874
8,0.7170164114704676
8,0.7060939158363908
8,0.697143731408687
8,0.5699087043290092
8,0.6502205794936344
8,0.6476317975298116
8,0.6072189959809293
8,0.6760249393655613
8,0.6718354415747854
8,0.5654322472105378
8,0.6465749955100364
8,0.5385834546727892
8,0.5104322929082628
9,0.8672116752068177
9,0.5602115430897356
9,0.6095012414748453
9,0.7578383448444583
9,0.7122459860847812
9,0.6654830557044988
9,0.775128173644589
9,0.8215824787293968
9,0.7599604130668922
9,0.6322879482549979
9,0.7335991086315516
9,0.7410307852851474
9,0.6040221520261184
9,0.6416678056598357
9,0.7394043627450628
9,0.7980486329215637
9,0.5341388934612041
9,0.7340809941588304
9,0.7371023160326331
9,0.7933537705898743
9,0.6119881081312997
9,0.7457781551574953
9,0.6703340019994357
9,0.8295217070431136
9,0.8694106345947148
9,0.5430267253182137
9,0.7753552290978405
9,0.7205411655322678
9,0.6844615565619279
9,0.6226980884102886
9,0.6109402549345759
9,0.7938966887886636
9,0.7005296457309669
9,0.7352120704299523
9,0.5506630599602431
9,0.7569305934180193
9,0.6560924438658731
9,0.7345941774833591
9,0.794627793878135
9,0.6550182806563498
9,0.7586824406489541
9,0.6917717189480754
9,0.5620739496639544
9,0.6195227667894869
9,0.8162179449341238
9,0.7211124602163181
9,0.706547831577609
9,0.6726115876749645
9,0.7851156808510495
9,0.8434491963839719
9,0.6882773178667776
9,0.8089791465436065
9,0.6755038682663326
9,0.8111148317620973
9,0.7082657724722594
10,0.9269880066995029
10,1.2303462679838049
10,1.3422859672123195
10,0.859068982914323
10,0.976284165432844
10,1.041480428516934
10,1.0375813918949461
10,1.2139322109383102
10,1.0979622422964894
10,1.2967426487443845
10,1.2071750511372557
10,1.2868043918201693
10,1.0883109570213492
10,1.0274421577973953
10,1.0881884651935252
10,0.9979136677338829
10,1.1780642419034848
10,1.1538169158425262
10,1.1788029946173992
10,1.0526788568445227
10,1.180965471566651
10,1.141087437241822
10,0.9473025415036318
10,1.1491461964583323
10,1.1434763318543446
10,1.101181646745772
10,1.1176799986747028
10,1.0451263368577202
10,1.1048373983608144
10,0.9896190568870225
10,1.084224475843257
10,1.0034106046382476
10,0.9790840181590283
10,1.0458539978749286
10,1.1009260188102417
10,1.0616722126897002
10,1.0007732473081887
10,1.1834821628194732
10,1.0238325333803004
10,1.0428369297392237
10,0.9018128426041585
10,1.1250276194300568
10,1.0498223685790435
10,0.9708083030041053
10,1.1845371543131478
10,0.8910262190265712
10,1.0220785860574324
10,1.0195327841934159
10,1.1531645242284867
10,1.0546651778249725
10,0.9768822892133358
10,1.0349574859128552
10,1.0255142507244273
10,1.2232985083087442
10,1.0253749533881091
10,1.1125206234005418
10,0.8747989208445688
10,0.9490181429109725
10,1.0727640466661796
10,1.1048998047708665
10,1.1456340689496756
10,1.0075035141780972
10,1.0063403764570467
10,1.1120287059829934
10,1.2098150497245115
10,1.038262342055532
10,1.0471276454195504
10,0.9252232056369394
10,1.1271853932043996
10,1.1051963040158626
10,1.0973377851505575
10,1.101635078824529
10,1.0244518239519493
10,0.9964478733404576
10,1.0545888381770965
10,1.1191749144122696
10,1.189242832646869
10,1.0875514136287165
10,0.9666591590726057
10,0.9710661225626609
10,1.1785252545150797
10,1.1272654336789856
10,0.9862173567817081
10,1.09932911549231
10,1.0565235595490776
10,1.0449757912010682
10,0.9666589135199501
10,1.005289983730563
10,0.9867481826563562
10,1.0762284067777728
10,1.013226557926373
10,1.050140828838721
10,0.9300320540769462
10,1.1273137331113503
10,1.1265712343365522
10,1.0523080226862476
10,1.0559899900054006
10,0.910931812436047
10,0.9949898154541188
10,1.0702836997293161
10,1.0715068635731768
10,0.9754135578796195
10,1.0892654548661085
10,1.0960695536550702
10,1.0238393225577056
10,0.9101060901662095
10,1.0250426268476076
10,0.9538062656447437
10,1.0883704002390004
10,1.142564088770996
10,0.9495893263965627
10,0.9709922426600315
10,1.0496475061531783
10,1.0372482174343531
10,0.9724660937058616
10,0.8874345399481172
10,1.1271149475678612
10,0.9255943095627117
10,0.924992761627891
10,0.9087237452740737
10,1.0750555696113224
10,1.2247291890403176
10,1.0019212052347939
10,1.0385104203878655
10,0.9376168826543108
10,0.937694971817109
10,0.9258134380570482
10,1.0523962155093614
10,0.8657758966774054
10,1.0124742619641438
10,0.8202152960193416
10,0.8774852746746546
10,0.9188596759181564
10,0.9783476335155683
10,0.9879314489003264
10,0.9666950450291552
10,0.9747669268172103
10,1.0075067809952998
10,0.899805126224237
10,0.908394763315755
10,0.9548326721596823
10,0.8713656503746279
10,1.0994327267721928
10,0.937132142374594
10,0.892650715025411
10,1.011977431388459
10,0.8730795883730025
10,0.9376443015858058
10,0.9443543421130016
10,0.7707500119208817
10,1.0954358023059285
10,0.932604183175954
10,0.9790214641848252
10,0.8811027614515297
10,0.8995815675534686
10,0.9829512462583807
10,0.8553136445311793
10,0.8969168336338953
10,0.9300679006473729
10,0.8456532583631997
10,0.8353115151812744
10,0.8782630859486744
10,0.9002069657244647
10,0.8812715773774471
10,0.8689428377870172
10,0.8191800597705878
10,0.9292689834151133
10,0.7408410622711017
10,0.7747298467511428
10,0.8236986517026708
10,0.7559746761107817
10,0.8404990355761583
10,0.7969998694434253
10,0.8588466632754717
10,0.7657143862229532
10,0.8675337471868261
10,0.8051547037530327
10,0.9825837594826226
10,0.829555259839708
10,0.7454255411626036
10,0.8571674758959489
10,0.8176133738452336
10,0.6954369080890501
10,0.7258232437984589
10,0.7960853154058896
10,0.7556592968826408
10,0.7327280195850108
10,0.7853893964556846
10,0.6360409411981891
10,0.8175568843689689
10,0.7792926861611704
10,0.7391237022916357
11,0.6263546149207286
11,0.752121263925801
11,0.7085033628445672
11,0.831567002635893
11,0.6474511928868196
11,0.6340233320188418
11,0.7232781942593647
11,0.5981659014132674
11,0.7163084080871158
11,0.7289187084352307
11,0.6729512020478978
11,0.6620095282373768
11,0.6185766283406338
11,0.7859589620557017
11,0.7026073116949192
11,0.6378552648802724
11,0.5608047304976935
11,0.6207521546489261
11,0.6672633260268412
11,0.6572823541723665
11,0.7904862316127037
11,0.7227747508613902
11,0.7018477859692211
11,0.7516288305391754
11,0.6468538215117405
11,0.6136262694394645
11,0.5886030387450774
11,0.6191272688060963
11,0.6224805807755729
11,0.6652460022323794
11,0.6114772816845289
11,0.58391896250032
11,0.8132174022089202
11,0.7979514403291432
11,0.7223048104765439
11,0.6833532559830928
11,0.7431929971285172
11,0.5997643106729811
11,0.5749626159354193
11,0.674370200483736
11,0.6777982640769551
11,0.6236547945477469
11,0.7277676263647663
11,0.5581636142628668
11,0.7283129448787804
11,0.6776369993904154
11,0.7479223202180947
11,0.7190953156286923
11,0.5918795682214295
11,0.625389719803934
11,0.6797738058708092
11,0.6674937825196139
11,0.5294057628179871
11,0.6523960237536812
11,0.614983827456399
11,0.5342307602600158
11,0.5924171786768966
11,0.6634511056076917
11,0.7314192383141744
11,0.6313480818812423
11,0.567460866226611
11,0.6530097166128144
11,0.5437442018301226
11,0.6468389067085809
11,0.7783531739478349
11,0.6918236544447609
11,0.7716127003268411
11,0.6547174432339489
11,0.6611074281172478
11,0.5947276522078937
11,0.7310034794418243
11,0.6723023682320672
11,0.5186974797170478
11,0.5437218910228694
11,0.6103932736991737
11,0.5623426848592317
11,0.4619762867150712
11,0.5754924529501295
11,0.5094928177727525
11,0.5180921099909028
11,0.627342426818359
11,0.6092873790976228
11,0.5807729389098313
12,1.0406743899784487
12,1.1348672962885757
12,1.0939452354182322
12,1.0499665207744329
12,1.1797273435608986
12,1.1487959512669477
12,1.015055138124353
12,1.0307525639241248
12,1.1727683323565543
12,1.0575674737769987
12,1.129958102045748
12,1.0974390907886118
12,1.308190475410811
12,1.2136526842582498
12,1.064631667912181
12,1.096829639117459
12,1.3221155007977359
12,1.1382396489361781
12,1.195362510157338
12,1.06285944698584
12,1.028729008377013
12,1.1025773687592846
12,1.1919939740155314
12,1.2106585636079217
12,0.9559534778486523
12,1.1197238685940647
12,1.0417562621832985
12,0.8734815903608251
12,1.241433444175982
12,0.997044249245846
12,1.0844325930565901
12,1.1464482066035089
12,1.213302987685438
12,1.2434207091569078
12,1.202985007375446
12,1.1353990617153613
12,1.1278456677023314
12,1.1979347935889564
12,1.0602000708331616
12,1.224701770253887
12,1.0490918234340825
12,1.152137688552557
12,1.2087877373064657
12,1.0187647793072756
12,1.1770451040656553
12,1.0834746280547733
12,1.188959244273974
12,0.9744730472239098
12,1.204758452439819
12,0.8962023810136088
12,1.0302311664922854
12,1.1148761768445183
12,1.157226003818323
12,1.1350510620272871
12,1.206084432566513
12,1.1647444430905125
12,1.1274213176493504
12,1.149514886129964
12,1.0693269150760898
12,1.091275813509128
12,1.0921999944516756
12,1.0849539154014565
12,1.15141084331799
12,1.0993691336288975
12,1.0488543824176304
12,1.073941308097801
12,1.172750906658166
12,0.9595170021575541
12,0.9509102958400035
12,0.9655400092656237
12,1.0357537190830044
12,0.9735079476113242
12,0.9931176993163717
12,1.0235847881012887
12,0.8987732950290592
12,1.070027035246767
12,1.1103334429826646
12,1.0216117027343898
12,1.0134177056247609
12,1.1339703843145799
12,1.1157567609093348
12,1.0787876961690017
12,0.9320445381117679
12,0.9991647853166796
12,1.084862860280282
12,0.9512072959364559
12,1.2302986793629316
12,1.1178809608832125
12,1.0298348329683904
12,1.0986470056354847
12,0.9496042070190924
12,0.9545629661292878
12,1.0942283117983607
12,1.0938199661977706
12,0.9632611614365487
12,0.9999619325644744
12,1.0800128806731664
12,1.042831780812321
12,1.0941869156736175
12,1.0611546825844016
12,1.114068224807852
12,1.1210801102647565
12,1.212944970650824
12,0.9996451155502655
12,1.0157868396322556
12,1.1393308755100406
12,1.041098775348928
12,1.0563184315924445
12,1.043288300309996
12,1.0254696766041889
12,1.0145639974321057
12,1.0698145176957041
12,1.0543403710780694
12,1.139944310217743
12,0.8442875503264986
